RegionID,RegionName,StateName,SizeRank,Date,Monthly_Payment_20Down
394691,"Houma, LA",LA,221,2015-02-28,1003.7442443128996
394872,"Monroe, LA",LA,222,2015-02-28,699.8999541041538
394565,"Elkhart, IN",IN,223,2015-02-28,673.1760774038546
394726,"Johnson City, TN",TN,224,2015-02-28,726.0894926658952
395247,"Yuma, AZ",AZ,225,2015-02-28,675.0492288973485
394623,"Gainesville, GA",GA,226,2015-02-28,913.6557830378036
394716,"Jacksonville, NC",NC,227,2015-02-28,842.5830944158581
394597,"Florence, SC",SC,228,2015-02-28,599.6326962254959
395118,"St. Cloud, MN",MN,230,2015-02-28,950.4260002619766
395011,"Racine, WI",WI,231,2015-02-28,899.9585351996859
394380,"Bend, OR",OR,232,2015-02-28,1583.296681192678
395047,"Saginaw, MI",MI,233,2015-02-28,495.92760324504894
395202,"Warner Robins, GA",GA,234,2015-02-28,731.4534580457669
395151,"Terre Haute, IN",IN,235,2015-02-28,506.061848785366
395009,"Punta Gorda, FL",FL,237,2015-02-28,945.2580008718852
394386,"Billings, MT",MT,239,2015-02-28,1233.1185371790218
395018,"Redding, CA",CA,240,2015-02-28,1136.401801417921
394748,"Kingston, NY",NY,241,2015-02-28,1376.180262194604
394960,"Panama City, FL",FL,242,2015-02-28,985.7911312312896
394729,"Joplin, MO",MO,243,2015-02-28,614.1032461994522
394539,"Dover, DE",DE,244,2015-02-28,939.020447780826
394559,"El Centro, CA",CA,245,2015-02-28,931.0138869804236
394712,"Jackson, TN",TN,246,2015-02-28,609.9800618282707
395246,"Yuba City, CA",CA,247,2015-02-28,1112.0312920551962
394406,"Bowling Green, KY",KY,248,2015-02-28,692.3166157600715
395119,"St. George, UT",UT,249,2015-02-28,1144.5701378190347
394896,"Muskegon, MI",MI,250,2015-02-28,602.8536449543566
394299,"Abilene, TX",TX,251,2015-02-28,751.5310520197329
394707,"Iowa City, IA",IA,252,2015-02-28,1167.6553613221847
394351,"Auburn, AL",AL,253,2015-02-28,926.1106105084608
394860,"Midland, TX",TX,254,2015-02-28,1327.2177813377928
753869,"Bloomington, IL",IL,255,2015-02-28,1132.1437322559088
394671,"Hattiesburg, MS",MS,255,2015-02-28,751.8637248090698
394944,"Oshkosh, WI",WI,257,2015-02-28,979.0194580430092
394555,"Eau Claire, WI",WI,258,2015-02-28,926.9893932685778
394651,"Greenville, NC",NC,259,2015-02-28,719.872288661379
394428,"Burlington, NC",NC,260,2015-02-28,
395210,"Waterloo, IA",IA,261,2015-02-28,813.4457482729817
394480,"Coeur d'Alene, ID",ID,262,2015-02-28,1094.0445526442627
394553,"East Stroudsburg, PA",PA,263,2015-02-28,1057.2456758764372
395007,"Pueblo, CO",CO,264,2015-02-28,697.0775279649471
394392,"Blacksburg, VA",VA,265,2015-02-28,869.7289441492564
395215,"Wausau, WI",WI,266,2015-02-28,854.5696371343483
394731,"Kahului, HI",HI,267,2015-02-28,2448.2569824050047
394720,"Janesville, WI",WI,268,2015-02-28,839.5086682714266
394393,"Bloomington, IN",IN,270,2015-02-28,815.4790147109425
394930,"Odessa, TX",TX,271,2015-02-28,938.2072181666908
394710,"Jackson, MI",MI,272,2015-02-28,672.0889644052295
395125,"State College, PA",PA,273,2015-02-28,1037.3243903161529
395079,"Sebastian, FL",FL,274,2015-02-28,975.6717503198396
394814,"Madera, CA",CA,275,2015-02-28,1057.8773795678649
394523,"Decatur, AL",AL,276,2015-02-28,657.8151249838921
394453,"Chambersburg, PA",PA,277,2015-02-28,796.2416034821579
395193,"Vineland, NJ",NJ,278,2015-02-28,1044.30721338
394703,"Idaho Falls, ID",ID,279,2015-02-28,818.2275126451036
394639,"Grand Junction, CO",CO,280,2015-02-28,1017.201298975469
394563,"Elizabethtown, KY",KY,281,2015-02-28,664.0458734480206
394917,"Niles, MI",MI,282,2015-02-28,796.4417237848722
394873,"Monroe, MI",MI,283,2015-02-28,842.2828666108867
395066,"Santa Fe, NM",NM,284,2015-02-28,1453.4181660721763
394314,"Alexandria, LA",LA,286,2015-02-28,728.9018958252195
395163,"Traverse City, MI",MI,287,2015-02-28,894.862445737469
394359,"Bangor, ME",ME,288,2015-02-28,855.247723794409
394685,"Homosassa Springs, FL",FL,289,2015-02-28,656.4783814966482
394662,"Hanford, CA",CA,290,2015-02-28,917.1724969596409
394723,"Jefferson City, MO",MO,291,2015-02-28,771.4216087903901
394598,"Florence, AL",AL,292,2015-02-28,628.9927884012591
394537,"Dothan, AL",AL,293,2015-02-28,616.5440056485552
394306,"Albany, GA",GA,295,2015-02-28,590.392660371933
395102,"Sioux City, IA",IA,297,2015-02-28,722.0239958807439
395223,"Wichita Falls, TX",TX,298,2015-02-28,653.7274193195146
395152,"Texarkana, TX",TX,299,2015-02-28,742.2457656598133
395182,"Valdosta, GA",GA,300,2015-02-28,694.399000463106
394800,"Logan, UT",UT,301,2015-02-28,960.5267289925166
394595,"Flagstaff, AZ",AZ,302,2015-02-28,1363.418431002165
395036,"Rocky Mount, NC",NC,303,2015-02-28,572.4877042616185
394515,"Dalton, GA",GA,305,2015-02-28,615.0808071854158
394783,"Lebanon, PA",PA,306,2015-02-28,1007.7707301701488
394880,"Morristown, TN",TN,307,2015-02-28,685.1222691980444
395232,"Winchester, VA",VA,308,2015-02-28,1034.368951040081
395221,"Wheeling, WV",OH,309,2015-02-28,528.8465576752317
394879,"Morgantown, WV",WV,310,2015-02-28,793.1369630683666
394756,"La Crosse, WI",WI,311,2015-02-28,1054.3502747256266
394900,"Napa, CA",CA,312,2015-02-28,2688.2040378978218
395013,"Rapid City, SD",SD,313,2015-02-28,1081.5806058626115
395139,"Sumter, SC",SC,314,2015-02-28,657.1806252247635
395117,"Springfield, OH",OH,316,2015-02-28,576.9341810689938
394668,"Harrisonburg, VA",VA,317,2015-02-28,1011.471396752746
394368,"Battle Creek, MI",MI,318,2015-02-28,574.2440134292797
395094,"Sherman, TX",TX,319,2015-02-28,827.6921567687266
394821,"Manhattan, KS",KS,320,2015-02-28,1012.709147937224
394442,"Carbondale, IL",IL,321,2015-02-28,675.7003945731199
394727,"Johnstown, PA",PA,322,2015-02-28,554.6202579450886
394728,"Jonesboro, AR",AR,323,2015-02-28,672.8332424668242
394390,"Bismarck, ND",ND,324,2015-02-28,1364.1788442365726
394661,"Hammond, LA",LA,325,2015-02-28,908.2206870347676
394983,"Pittsfield, MA",MA,326,2015-02-28,1238.2840229754
394890,"Mount Vernon, WA",WA,327,2015-02-28,1345.3411500532957
395153,"The Villages, FL",FL,329,2015-02-28,1381.5314561745088
394307,"Albany, OR",OR,330,2015-02-28,982.9423227731364
394633,"Glens Falls, NY",NY,331,2015-02-28,1085.9499602644937
394780,"Lawton, OK",OK,332,2015-02-28,670.07055646665
394474,"Cleveland, TN",TN,334,2015-02-28,746.6479073121063
395098,"Sierra Vista, AZ",AZ,335,2015-02-28,819.5304846754901
394325,"Ames, IA",IA,336,2015-02-28,967.4822540619192
394824,"Mansfield, OH",OH,337,2015-02-28,516.6726058132501
395128,"Staunton, VA",VA,338,2015-02-28,923.5109829802502
394321,"Altoona, PA",PA,340,2015-02-28,611.5601535694112
394905,"New Bern, NC",NC,341,2015-02-28,760.1336517143778
394588,"Farmington, NM",NM,342,2015-02-28,898.0946406576439
395120,"St. Joseph, MO",MO,343,2015-02-28,674.7753414630155
395054,"San Angelo, TX",TX,344,2015-02-28,881.2572767013901
395218,"Wenatchee, WA",WA,345,2015-02-28,1258.230958696202
394949,"Owensboro, KY",KY,346,2015-02-28,596.9392301842211
394778,"Lawrence, KS",KS,349,2015-02-28,1056.057929787511
394635,"Goldsboro, NC",NC,350,2015-02-28,591.8894163445315
395213,"Watertown, NY",NY,351,2015-02-28,906.269495752679
395089,"Sheboygan, WI",WI,352,2015-02-28,924.506791280379
395217,"Weirton, WV",OH,353,2015-02-28,426.9599948429461
394867,"Missoula, MT",MT,354,2015-02-28,1375.418681969466
394407,"Bozeman, MT",MT,356,2015-02-28,1527.130949127176
394333,"Anniston, AL",AL,357,2015-02-28,629.4650122915825
394374,"Beckley, WV",WV,358,2015-02-28,435.7653157078157
395225,"Williamsport, PA",PA,359,2015-02-28,880.3495671627272
394423,"Brunswick, GA",GA,360,2015-02-28,830.067050961491
753872,"California, MD",MD,361,2015-02-28,1530.3630432994314
395173,"Twin Falls, ID",ID,361,2015-02-28,823.0292243321944
394893,"Muncie, IN",IN,364,2015-02-28,459.59100352481664
394857,"Michigan City, IN",IN,365,2015-02-28,699.5528275284728
394788,"Lewiston, ME",ME,367,2015-02-28,884.80190831496
394804,"Longview, WA",WA,368,2015-02-28,978.5270563944764
394734,"Kankakee, IL",IL,370,2015-02-28,907.1867445429
394709,"Ithaca, NY",NY,376,2015-02-28,1236.0589006837458
394637,"Grand Forks, ND",MN,377,2015-02-28,1041.440398780659
394524,"Decatur, IL",IL,378,2015-02-28,580.6157594286337
394369,"Bay City, MI",MI,380,2015-02-28,613.0032941979575
394599,"Fond du Lac, WI",WI,381,2015-02-28,925.0197583277368
394630,"Gettysburg, PA",PA,382,2015-02-28,869.2704633684175
394620,"Gadsden, AL",AL,383,2015-02-28,527.4507557682438
394823,"Mankato, MN",MN,386,2015-02-28,820.031754168213
394794,"Lima, OH",OH,387,2015-02-28,580.9321125540175
395080,"Sebring, FL",FL,390,2015-02-28,595.3806236831438
394462,"Cheyenne, WY",WY,391,2015-02-28,1213.0991907851314
394689,"Hot Springs, AR",AR,392,2015-02-28,690.2120162553649
394542,"Dubuque, IA",IA,396,2015-02-28,956.9971692446964
753912,"Pinehurst, NC",NC,398,2015-02-28,1047.7936003716377
394953,"Paducah, KY",KY,399,2015-02-28,520.3327717630505
395190,"Victoria, TX",TX,400,2015-02-28,
395038,"Rome, GA",GA,401,2015-02-28,614.2007941746251
394441,"Cape Girardeau, MO",MO,405,2015-02-28,734.215981040801
394580,"Fairbanks, AK",AK,407,2015-02-28,1260.0654678347646
394513,"Cumberland, MD",MD,409,2015-02-28,601.6442128311752
394928,"Ocean City, NJ",NJ,410,2015-02-28,2091.4494305907074
394505,"Corvallis, OR",OR,411,2015-02-28,1567.756301594453
394988,"Pocatello, ID",ID,412,2015-02-28,780.6872339733095
394964,"Parkersburg, WV",WV,419,2015-02-28,551.4076883689394
394980,"Pine Bluff, AR",AR,421,2015-02-28,383.7291413417362
394641,"Grants Pass, OR",OR,422,2015-02-28,1042.5017620769895
394568,"Elmira, NY",NY,432,2015-02-28,724.9895290815207
394644,"Great Falls, MT",MT,433,2015-02-28,907.874000300154
394859,"Midland, MI",MI,437,2015-02-28,633.7781528903366
394755,"Kokomo, IN",IN,438,2015-02-28,490.0713243330572
394395,"Bloomsburg, PA",PA,439,2015-02-28,822.2497575455625
394675,"Helena, MT",MT,441,2015-02-28,1119.9512737419527
394489,"Columbus, IN",IN,445,2015-02-28,785.8553965744397
394682,"Hinesville, GA",GA,449,2015-02-28,832.5524652810276
394445,"Casper, WY",WY,454,2015-02-28,1056.740706724423
394866,"Minot, ND",ND,458,2015-02-28,1350.9426524194655
394638,"Grand Island, NE",NE,462,2015-02-28,857.4712426805979
395062,"Sandusky, OH",OH,469,2015-02-28,747.8383173980329
394516,"Danville, IL",IL,472,2015-02-28,481.4007489545437
394787,"Lewiston, ID",ID,518,2015-02-28,964.0274639945746
394570,"Enid, OK",OK,523,2015-02-28,581.4328158189195
395199,"Walla Walla, WA",WA,525,2015-02-28,1070.837401486102
394444,"Carson City, NV",NV,551,2015-02-28,1020.2080881804812
394551,"Eagle Pass, TX",TX,552,2015-02-28,814.5990962598241
394913,"New York, NY",NY,1,2015-03-31,2543.831225740563
753899,"Los Angeles, CA",CA,2,2015-03-31,2631.273346400999
394463,"Chicago, IL",IL,3,2015-03-31,1319.1926145093105
394514,"Dallas, TX",TX,4,2015-03-31,1148.679032513391
394692,"Houston, TX",TX,5,2015-03-31,1162.3733272342529
395209,"Washington, DC",VA,6,2015-03-31,2003.3582104789016
394974,"Philadelphia, PA",PA,7,2015-03-31,1226.5887865236937
394856,"Miami, FL",FL,8,2015-03-31,1306.7849694332403
394347,"Atlanta, GA",GA,9,2015-03-31,975.8330879384002
394404,"Boston, MA",MA,10,2015-03-31,2203.179155516072
394976,"Phoenix, AZ",AZ,11,2015-03-31,1053.6338957218172
395057,"San Francisco, CA",CA,12,2015-03-31,3433.768487478881
395025,"Riverside, CA",CA,13,2015-03-31,1522.997140657685
394532,"Detroit, MI",MI,14,2015-03-31,835.0856799815735
395078,"Seattle, WA",WA,15,2015-03-31,1806.436052889254
394865,"Minneapolis, MN",MN,16,2015-03-31,1303.6903302395397
395056,"San Diego, CA",CA,17,2015-03-31,2352.841690880554
395148,"Tampa, FL",FL,18,2015-03-31,950.8708929833036
394530,"Denver, CO",CO,19,2015-03-31,1523.1488468017403
394358,"Baltimore, MD",MD,20,2015-03-31,1475.3667689264826
395121,"St. Louis, MO",MO,21,2015-03-31,915.7397806269807
394943,"Orlando, FL",FL,22,2015-03-31,1043.2347938120597
394458,"Charlotte, NC",NC,23,2015-03-31,948.397533136739
395055,"San Antonio, TX",TX,24,2015-03-31,1046.669118112531
394998,"Portland, OR",OR,25,2015-03-31,1611.9516430785377
395045,"Sacramento, CA",CA,26,2015-03-31,1669.4783427677323
394982,"Pittsburgh, PA",PA,27,2015-03-31,855.6896571111922
394466,"Cincinnati, OH",OH,28,2015-03-31,911.441720049595
394355,"Austin, TX",TX,29,2015-03-31,1565.3434883565214
394775,"Las Vegas, NV",NV,30,2015-03-31,988.8751822432092
394735,"Kansas City, MO",MO,31,2015-03-31,940.1033019055832
394492,"Columbus, OH",OH,32,2015-03-31,966.7867249338084
394705,"Indianapolis, IN",IN,34,2015-03-31,782.0095906090601
394475,"Cleveland, OH",OH,35,2015-03-31,831.5189145181687
395059,"San Jose, CA",CA,36,2015-03-31,4036.012881924464
394902,"Nashville, TN",TN,37,2015-03-31,1085.0065352250936
395194,"Virginia Beach, VA",VA,38,2015-03-31,1186.294726707492
395005,"Providence, RI",RI,39,2015-03-31,1493.9297123322426
394714,"Jacksonville, FL",FL,40,2015-03-31,977.7631969750308
394862,"Milwaukee, WI",WI,41,2015-03-31,1212.3725720233256
394935,"Oklahoma City, OK",OK,42,2015-03-31,871.6360011017417
395012,"Raleigh, NC",NC,43,2015-03-31,1207.7903530998028
394849,"Memphis, TN",TN,44,2015-03-31,688.1083586991564
395022,"Richmond, VA",VA,45,2015-03-31,1077.8503237922018
394807,"Louisville, KY",KY,46,2015-03-31,791.5396855952977
394910,"New Orleans, LA",LA,47,2015-03-31,1210.5557588815036
395053,"Salt Lake City, UT",UT,48,2015-03-31,1277.9245821303912
394669,"Hartford, CT",CT,49,2015-03-31,1450.7403669791893
394425,"Buffalo, NY",NY,50,2015-03-31,922.7226910610276
394388,"Birmingham, AL",AL,51,2015-03-31,791.2225667212961
395031,"Rochester, NY",NY,52,2015-03-31,914.8221788885857
394640,"Grand Rapids, MI",MI,53,2015-03-31,925.914987234184
395167,"Tucson, AZ",AZ,54,2015-03-31,941.783366960926
753924,"Urban Honolulu, HI",HI,55,2015-03-31,2530.8732995168984
395169,"Tulsa, OK",OK,56,2015-03-31,854.9448445819047
394619,"Fresno, CA",CA,57,2015-03-31,1067.8892233454412
395238,"Worcester, MA",MA,58,2015-03-31,1382.3295694945346
394938,"Omaha, NE",NE,59,2015-03-31,1006.8604102911628
394415,"Bridgeport, CT",CT,60,2015-03-31,2497.8047081968334
394653,"Greenville, SC",SC,61,2015-03-31,780.9075521634799
394312,"Albuquerque, NM",NM,62,2015-03-31,4885.068063695703
394357,"Bakersfield, CA",CA,63,2015-03-31,994.9931659208648
394308,"Albany, NY",NY,64,2015-03-31,1248.9471053212333
394753,"Knoxville, TN",TN,65,2015-03-31,801.4616595268914
394367,"Baton Rouge, LA",LA,66,2015-03-31,958.321393734114
394843,"McAllen, TX",TX,67,2015-03-31,648.2496103441288
394908,"New Haven, CT",CT,68,2015-03-31,1446.7565701222757
394561,"El Paso, TX",TX,69,2015-03-31,845.6587379980294
394318,"Allentown, PA",PA,70,2015-03-31,1335.3327652831626
394952,"Oxnard, CA",CA,71,2015-03-31,2561.056710558335
394486,"Columbia, SC",SC,72,2015-03-31,709.8776704405846
753906,"North Port, FL",FL,73,2015-03-31,1215.279330780893
394457,"Charleston, SC",SC,75,2015-03-31,1134.9800164877463
394648,"Greensboro, NC",NC,76,2015-03-31,735.0627959560641
395134,"Stockton, CA",CA,77,2015-03-31,1415.220821775073
394440,"Cape Coral, FL",FL,78,2015-03-31,1099.8640243570428
394399,"Boise City, ID",ID,79,2015-03-31,1002.474873511696
394484,"Colorado Springs, CO",CO,80,2015-03-31,1157.5602737006502
394798,"Little Rock, AR",AR,81,2015-03-31,840.6920739706966
394766,"Lakeland, FL",FL,82,2015-03-31,753.1946371013548
394304,"Akron, OH",OH,83,2015-03-31,773.2120499973992
394531,"Des Moines, IA",IA,84,2015-03-31,1070.0845871037927
395115,"Springfield, MA",MA,85,2015-03-31,1231.0139234630356
394931,"Ogden, UT",UT,87,2015-03-31,1077.9196300395604
394816,"Madison, WI",WI,88,2015-03-31,1396.2539650608342
395235,"Winston, NC",NC,89,2015-03-31,749.6570698285627
394528,"Deltona, FL",FL,90,2015-03-31,904.489370617383
395143,"Syracuse, NY",NY,91,2015-03-31,942.66809148054
395006,"Provo, UT",UT,92,2015-03-31,1217.9464767873949
395160,"Toledo, OH",OH,93,2015-03-31,691.8163242943364
395224,"Wichita, KS",KS,94,2015-03-31,730.5369726897998
394549,"Durham, NC",NC,95,2015-03-31,1125.9245489207328
394352,"Augusta, GA",GA,96,2015-03-31,698.4450066634581
394957,"Palm Bay, FL",FL,97,2015-03-31,892.7423903653491
394711,"Jackson, MS",MS,98,2015-03-31,713.8606448957611
394666,"Harrisburg, PA",PA,99,2015-03-31,990.0723961153708
395113,"Spokane, WA",WA,100,2015-03-31,994.5767103108692
395075,"Scranton, PA",PA,101,2015-03-31,777.9304135033187
394460,"Chattanooga, TN",TN,102,2015-03-31,877.7381810810516
394871,"Modesto, CA",CA,103,2015-03-31,1175.0603715118864
394768,"Lancaster, PA",PA,104,2015-03-31,1139.4580289183978
394997,"Portland, ME",ME,105,2015-03-31,1383.369963682557
395245,"Youngstown, OH",OH,106,2015-03-31,546.1600467996984
394770,"Lansing, MI",MI,107,2015-03-31,850.6700264113932
394590,"Fayetteville, AR",AR,108,2015-03-31,861.7138827575645
394589,"Fayetteville, NC",NC,109,2015-03-31,797.7198893488969
394792,"Lexington, KY",KY,110,2015-03-31,882.3131122767522
394971,"Pensacola, FL",FL,111,2015-03-31,856.0276567892381
395068,"Santa Rosa, CA",CA,112,2015-03-31,2513.56859984503
395019,"Reno, NV",NV,113,2015-03-31,1282.497132670714
394698,"Huntsville, AL",AL,114,2015-03-31,900.4771157009416
394995,"Port St. Lucie, FL",FL,115,2015-03-31,970.0963709814245
394761,"Lafayette, LA",LA,116,2015-03-31,984.3082854141228
394898,"Myrtle Beach, SC",SC,117,2015-03-31,959.0434507975376
395116,"Springfield, MO",MO,118,2015-03-31,728.6374241248328
395195,"Visalia, CA",CA,119,2015-03-31,930.5430342554944
394746,"Killeen, TX",TX,120,2015-03-31,907.6283589310984
394338,"Asheville, NC",NC,121,2015-03-31,1050.9460057832396
395244,"York, PA",PA,122,2015-03-31,1480.6422951962545
395183,"Vallejo, CA",CA,123,2015-03-31,1683.210539149988
753917,"Santa Maria, CA",CA,124,2015-03-31,2528.254736235797
395050,"Salinas, CA",CA,125,2015-03-31,2180.421631120552
395048,"Salem, OR",OR,126,2015-03-31,1140.745758397888
394870,"Mobile, AL",AL,127,2015-03-31,583.2394702799719
395015,"Reading, PA",PA,128,2015-03-31,820.2607988335794
394502,"Corpus Christi, TX",TX,129,2015-03-31,956.7656037576083
394421,"Brownsville, TX",TX,130,2015-03-31,736.4081247586294
394820,"Manchester, NH",NH,131,2015-03-31,1518.1986415699148
394612,"Fort Wayne, IN",IN,132,2015-03-31,655.715074438973
394658,"Gulfport, MS",MS,133,2015-03-31,699.2272456372173
395051,"Salisbury, MD",DE,134,2015-03-31,1230.5292051046729
394596,"Flint, MI",MI,135,2015-03-31,510.3691427266921
394972,"Peoria, IL",IL,136,2015-03-31,795.5246057980976
394439,"Canton, OH",OH,137,2015-03-31,672.5666419307672
395070,"Savannah, GA",GA,138,2015-03-31,1016.2751091487598
394327,"Anchorage, AK",AK,139,2015-03-31,1583.7317410252533
394372,"Beaumont, TX",TX,140,2015-03-31,807.4205357609029
395096,"Shreveport, LA",LA,141,2015-03-31,865.1219108641994
395164,"Trenton, NJ",NJ,142,2015-03-31,1709.2657004655252
394875,"Montgomery, AL",AL,143,2015-03-31,688.3660824445146
394520,"Davenport, IA",IL,144,2015-03-31,853.0164823060495
395146,"Tallahassee, FL",FL,145,2015-03-31,910.1123135298304
394576,"Eugene, OR",OR,146,2015-03-31,1242.791881901228
394901,"Naples, FL",FL,147,2015-03-31,1658.0671335339105
394332,"Ann Arbor, MI",MI,148,2015-03-31,1453.323613580776
394927,"Ocala, FL",FL,149,2015-03-31,682.1775758335468
394679,"Hickory, NC",NC,150,2015-03-31,621.423432153799
394697,"Huntington, WV",OH,151,2015-03-31,570.90618351322
394602,"Fort Collins, CO",CO,152,2015-03-31,1479.7430268954172
395033,"Rockford, IL",IL,153,2015-03-31,706.298720719597
394796,"Lincoln, NE",NE,154,2015-03-31,996.1390223175716
394622,"Gainesville, FL",FL,155,2015-03-31,953.3329150243762
394405,"Boulder, CO",CO,156,2015-03-31,1972.3394594428903
394646,"Green Bay, WI",WI,157,2015-03-31,959.7991140173874
394488,"Columbus, GA",GA,158,2015-03-31,641.2222617489373
395107,"South Bend, IN",IN,159,2015-03-31,1541.6110694068834
395109,"Spartanburg, SC",SC,160,2015-03-31,704.9368272696423
394645,"Greeley, CO",CO,161,2015-03-31,1248.9043990988475
394808,"Lubbock, TX",TX,162,2015-03-31,885.8121346191244
394471,"Clarksville, TN",TN,163,2015-03-31,858.6345894199181
395028,"Roanoke, VA",VA,164,2015-03-31,882.5167828345569
394579,"Evansville, IN",IN,165,2015-03-31,652.7911785961813
394747,"Kingsport, TN",TN,167,2015-03-31,631.9114437269878
394741,"Kennewick, WA",WA,168,2015-03-31,1093.380493913529
395179,"Utica, NY",NY,169,2015-03-31,791.8508392464918
394660,"Hagerstown, MD",MD,170,2015-03-31,950.4343219903872
394543,"Duluth, MN",MN,171,2015-03-31,827.6977766417372
394937,"Olympia, WA",WA,172,2015-03-31,1336.459741748114
394803,"Longview, TX",TX,173,2015-03-31,811.6637261077799
395229,"Wilmington, NC",NC,174,2015-03-31,1100.9211956118045
395061,"San Luis Obispo, CA",CA,175,2015-03-31,2454.146536255111
753875,"Crestview, FL",FL,176,2015-03-31,1284.0452796096863
394851,"Merced, CA",CA,177,2015-03-31,1005.1719549157696
395197,"Waco, TX",TX,178,2015-03-31,778.9942431821307
394447,"Cedar Rapids, IA",IA,179,2015-03-31,937.8153222546964
394348,"Atlantic City, NJ",NJ,180,2015-03-31,1373.519798629469
394412,"Bremerton, WA",WA,181,2015-03-31,1457.4480411655768
395103,"Sioux Falls, SD",SD,182,2015-03-31,1056.1999675098302
395065,"Santa Cruz, CA",CA,183,2015-03-31,3164.1093882095
394572,"Erie, PA",PA,184,2015-03-31,674.5985754103788
394924,"Norwich, CT",CT,185,2015-03-31,1389.0848636982328
394323,"Amarillo, TX",TX,186,2015-03-31,862.2659885842638
394772,"Laredo, TX",TX,187,2015-03-31,873.141562927487
395171,"Tuscaloosa, AL",AL,188,2015-03-31,717.5454203013339
394483,"College Station, TX",TX,189,2015-03-31,1144.546877130906
394732,"Kalamazoo, MI",MI,190,2015-03-31,841.0404152799298
394811,"Lynchburg, VA",VA,191,2015-03-31,797.852564556801
394455,"Charleston, WV",WV,192,2015-03-31,529.146646194923
395240,"Yakima, WA",WA,193,2015-03-31,887.6406472016486
394585,"Fargo, ND",ND,194,2015-03-31,1167.0526506010665
394387,"Binghamton, NY",NY,195,2015-03-31,798.3153168126028
394609,"Fort Smith, AR",AR,196,2015-03-31,634.7072623720957
394334,"Appleton, WI",WI,197,2015-03-31,1011.6557860602892
395161,"Topeka, KS",KS,199,2015-03-31,722.1489445298658
394813,"Macon, GA",GA,200,2015-03-31,635.9282068648527
395174,"Tyler, TX",TX,201,2015-03-31,899.3014542993859
394361,"Barnstable Town, MA",MA,202,2015-03-31,1890.7280520897923
394519,"Daphne, AL",AL,203,2015-03-31,1023.4098953171696
394378,"Bellingham, WA",WA,205,2015-03-31,1440.3572681933558
394429,"Burlington, VT",VT,206,2015-03-31,1602.5889931211564
395030,"Rochester, MN",MN,207,2015-03-31,1030.1620617552232
753895,"Lafayette, IN",IN,208,2015-03-31,711.3829879294872
394454,"Champaign, IL",IL,209,2015-03-31,994.2302922716906
394848,"Medford, OR",OR,210,2015-03-31,1320.1658566526123
394459,"Charlottesville, VA",VA,212,2015-03-31,1342.0707829686494
394763,"Lake Charles, LA",LA,213,2015-03-31,
394773,"Las Cruces, NM",NM,214,2015-03-31,856.9078672107617
394464,"Chico, CA",CA,215,2015-03-31,1242.7932833624702
394681,"Hilton Head Island, SC",SC,216,2015-03-31,1298.9209236906368
394346,"Athens, GA",GA,217,2015-03-31,890.6019996177125
394765,"Lake Havasu City, AZ",AZ,218,2015-03-31,839.6348679535984
394485,"Columbia, MO",MO,219,2015-03-31,957.03728906912
395114,"Springfield, IL",IL,220,2015-03-31,907.8260246284804
394691,"Houma, LA",LA,221,2015-03-31,1013.1377456095328
394872,"Monroe, LA",LA,222,2015-03-31,707.3383917756971
394565,"Elkhart, IN",IN,223,2015-03-31,678.5220812878355
394726,"Johnson City, TN",TN,224,2015-03-31,732.0515452172172
395247,"Yuma, AZ",AZ,225,2015-03-31,681.8854407724415
394623,"Gainesville, GA",GA,226,2015-03-31,922.4363713385444
394716,"Jacksonville, NC",NC,227,2015-03-31,845.6797855949552
394597,"Florence, SC",SC,228,2015-03-31,602.0286362330362
395118,"St. Cloud, MN",MN,230,2015-03-31,956.8706966152068
395011,"Racine, WI",WI,231,2015-03-31,907.1478341685696
394380,"Bend, OR",OR,232,2015-03-31,1605.653448266204
395047,"Saginaw, MI",MI,233,2015-03-31,499.94830064209503
395202,"Warner Robins, GA",GA,234,2015-03-31,734.5098028299587
395151,"Terre Haute, IN",IN,235,2015-03-31,508.554306553038
395009,"Punta Gorda, FL",FL,237,2015-03-31,953.0867872687412
394386,"Billings, MT",MT,239,2015-03-31,1246.8849617053445
395018,"Redding, CA",CA,240,2015-03-31,1142.4003803880632
394748,"Kingston, NY",NY,241,2015-03-31,1380.950948052341
394960,"Panama City, FL",FL,242,2015-03-31,995.0605039166686
394729,"Joplin, MO",MO,243,2015-03-31,619.3973500080922
394539,"Dover, DE",DE,244,2015-03-31,950.939638575131
394559,"El Centro, CA",CA,245,2015-03-31,938.1551365106602
394712,"Jackson, TN",TN,246,2015-03-31,615.7606231354812
395246,"Yuba City, CA",CA,247,2015-03-31,1123.7508675710922
394406,"Bowling Green, KY",KY,248,2015-03-31,700.4679169034707
395119,"St. George, UT",UT,249,2015-03-31,1155.861536535229
394896,"Muskegon, MI",MI,250,2015-03-31,608.6059140766515
394299,"Abilene, TX",TX,251,2015-03-31,757.7309447247028
394707,"Iowa City, IA",IA,252,2015-03-31,1174.404889278165
394351,"Auburn, AL",AL,253,2015-03-31,933.323907598975
394860,"Midland, TX",TX,254,2015-03-31,1341.1983158937442
753869,"Bloomington, IL",IL,255,2015-03-31,1130.3639204758258
394671,"Hattiesburg, MS",MS,255,2015-03-31,756.3607214248402
394944,"Oshkosh, WI",WI,257,2015-03-31,986.1149046702668
394555,"Eau Claire, WI",WI,258,2015-03-31,935.228314119834
