RegionID,RegionName,StateName,SizeRank,Date,Median_Income
395080,"Sebring, FL",FL,390,2013-08-31,22015.1643937869
394462,"Cheyenne, WY",WY,391,2013-08-31,48576.21051084627
394689,"Hot Springs, AR",AR,392,2013-08-31,28611.04893498489
394542,"Dubuque, IA",IA,396,2013-08-31,39381.735084583735
753912,"Pinehurst, NC",NC,398,2013-08-31,43487.74018253698
394953,"Paducah, KY",KY,399,2013-08-31,20326.863587121752
395190,"Victoria, TX",TX,400,2013-08-31,
395038,"Rome, GA",GA,401,2013-08-31,21283.59153082692
394441,"Cape Girardeau, MO",MO,405,2013-08-31,30215.900431908973
394580,"Fairbanks, AK",AK,407,2013-08-31,54553.59805591463
394513,"Cumberland, MD",MD,409,2013-08-31,23478.645212961983
394928,"Ocean City, NJ",NJ,410,2013-08-31,90396.74821283424
394505,"Corvallis, OR",OR,411,2013-08-31,64176.99028092848
394988,"Pocatello, ID",ID,412,2013-08-31,33613.504879839
394964,"Parkersburg, WV",WV,419,2013-08-31,22228.47589892657
394980,"Pine Bluff, AR",AR,421,2013-08-31,16887.27409662647
394641,"Grants Pass, OR",OR,422,2013-08-31,40228.1397313086
394568,"Elmira, NY",NY,432,2013-08-31,30677.57796618006
394644,"Great Falls, MT",MT,433,2013-08-31,36526.67651632056
394859,"Midland, MI",MI,437,2013-08-31,26857.13108307331
394755,"Kokomo, IN",IN,438,2013-08-31,19543.257133164232
394395,"Bloomsburg, PA",PA,439,2013-08-31,36204.74872080675
394675,"Helena, MT",MT,441,2013-08-31,45361.950516257406
394489,"Columbus, IN",IN,445,2013-08-31,32375.300990266303
394682,"Hinesville, GA",GA,449,2013-08-31,34899.13987095722
394445,"Casper, WY",WY,454,2013-08-31,41436.451982057806
394866,"Minot, ND",ND,458,2013-08-31,49891.3061050236
394638,"Grand Island, NE",NE,462,2013-08-31,34761.95462925577
395062,"Sandusky, OH",OH,469,2013-08-31,29764.6110012911
394516,"Danville, IL",IL,472,2013-08-31,15236.033877849708
394787,"Lewiston, ID",ID,518,2013-08-31,40349.58955310066
394570,"Enid, OK",OK,523,2013-08-31,22680.934973514075
395199,"Walla Walla, WA",WA,525,2013-08-31,43337.31092749436
394444,"Carson City, NV",NV,551,2013-08-31,38815.7534512272
394551,"Eagle Pass, TX",TX,552,2013-08-31,30707.441773924984
394913,"New York, NY",NY,1,2013-09-30,104980.28949355928
753899,"Los Angeles, CA",CA,2,2013-09-30,97982.07025881635
394463,"Chicago, IL",IL,3,2013-09-30,51166.65598117032
394514,"Dallas, TX",TX,4,2013-09-30,44758.56753895604
394692,"Houston, TX",TX,5,2013-09-30,35905.78850492582
395209,"Washington, DC",VA,6,2013-09-30,78326.6729595014
394974,"Philadelphia, PA",PA,7,2013-09-30,55559.16151773614
394856,"Miami, FL",FL,8,2013-09-30,47070.69951502419
394347,"Atlanta, GA",GA,9,2013-09-30,35521.235983207866
394404,"Boston, MA",MA,10,2013-09-30,85228.91759505514
394976,"Phoenix, AZ",AZ,11,2013-09-30,41864.57888687323
395057,"San Francisco, CA",CA,12,2013-09-30,127861.62914991433
395025,"Riverside, CA",CA,13,2013-09-30,55735.05178284788
394532,"Detroit, MI",MI,14,2013-09-30,41460.9780292061
395078,"Seattle, WA",WA,15,2013-09-30,69932.79968706996
394865,"Minneapolis, MN",MN,16,2013-09-30,50678.35290872161
395056,"San Diego, CA",CA,17,2013-09-30,97630.98561685544
395148,"Tampa, FL",FL,18,2013-09-30,36014.82934544535
394530,"Denver, CO",CO,19,2013-09-30,56427.96215748481
394358,"Baltimore, MD",MD,20,2013-09-30,59877.842817575765
395121,"St. Louis, MO",MO,21,2013-09-30,37692.13185682521
394943,"Orlando, FL",FL,22,2013-09-30,38376.403668535175
394458,"Charlotte, NC",NC,23,2013-09-30,35054.160576820424
395055,"San Antonio, TX",TX,24,2013-09-30,38368.82458627358
394998,"Portland, OR",OR,25,2013-09-30,61245.51125756111
395045,"Sacramento, CA",CA,26,2013-09-30,62507.13003712044
394982,"Pittsburgh, PA",PA,27,2013-09-30,31645.3231749416
394466,"Cincinnati, OH",OH,28,2013-09-30,37258.93585609694
394355,"Austin, TX",TX,29,2013-09-30,49185.38403711266
394775,"Las Vegas, NV",NV,30,2013-09-30,39032.4866683326
394735,"Kansas City, MO",MO,31,2013-09-30,37523.07640809442
394492,"Columbus, OH",OH,32,2013-09-30,35958.88900050584
394705,"Indianapolis, IN",IN,34,2013-09-30,31035.65859950684
394475,"Cleveland, OH",OH,35,2013-09-30,34157.94381005417
395059,"San Jose, CA",CA,36,2013-09-30,147561.4148622307
394902,"Nashville, TN",TN,37,2013-09-30,41050.6866767829
395194,"Virginia Beach, VA",VA,38,2013-09-30,50453.83130839643
395005,"Providence, RI",RI,39,2013-09-30,59296.41817997591
394714,"Jacksonville, FL",FL,40,2013-09-30,36501.7674440748
394862,"Milwaukee, WI",WI,41,2013-09-30,47658.50324226904
394935,"Oklahoma City, OK",OK,42,2013-09-30,32064.85785348155
395012,"Raleigh, NC",NC,43,2013-09-30,42097.64918110039
394849,"Memphis, TN",TN,44,2013-09-30,27213.39816708111
395022,"Richmond, VA",VA,45,2013-09-30,43410.332658861626
394807,"Louisville, KY",KY,46,2013-09-30,32493.670730124693
394910,"New Orleans, LA",LA,47,2013-09-30,50495.99277828222
395053,"Salt Lake City, UT",UT,48,2013-09-30,52011.06123148105
394669,"Hartford, CT",CT,49,2013-09-30,60313.071518637495
394425,"Buffalo, NY",NY,50,2013-09-30,37098.78229416064
394388,"Birmingham, AL",AL,51,2013-09-30,32781.91263078146
395031,"Rochester, NY",NY,52,2013-09-30,33162.70796184375
394640,"Grand Rapids, MI",MI,53,2013-09-30,36995.45011119506
395167,"Tucson, AZ",AZ,54,2013-09-30,37116.728914197694
753924,"Urban Honolulu, HI",HI,55,2013-09-30,98668.4992565403
395169,"Tulsa, OK",OK,56,2013-09-30,32502.86707129564
394619,"Fresno, CA",CA,57,2013-09-30,40518.17335951262
395238,"Worcester, MA",MA,58,2013-09-30,55374.5837204579
394938,"Omaha, NE",NE,59,2013-09-30,39311.07383260604
394415,"Bridgeport, CT",CT,60,2013-09-30,102740.60757359747
394653,"Greenville, SC",SC,61,2013-09-30,31899.833338290824
394312,"Albuquerque, NM",NM,62,2013-09-30,39592.72819928739
394357,"Bakersfield, CA",CA,63,2013-09-30,37924.10268262839
394308,"Albany, NY",NY,64,2013-09-30,57371.45865695078
394753,"Knoxville, TN",TN,65,2013-09-30,32778.93109116194
394367,"Baton Rouge, LA",LA,66,2013-09-30,39388.762708550814
394843,"McAllen, TX",TX,67,2013-09-30,25386.19291882669
394908,"New Haven, CT",CT,68,2013-09-30,60232.339789309735
394561,"El Paso, TX",TX,69,2013-09-30,35205.55736614115
394318,"Allentown, PA",PA,70,2013-09-30,55395.7956272938
394952,"Oxnard, CA",CA,71,2013-09-30,98299.90423338444
394486,"Columbia, SC",SC,72,2013-09-30,29736.67949919594
753906,"North Port, FL",FL,73,2013-09-30,46053.65716129831
394457,"Charleston, SC",SC,75,2013-09-30,46367.538080752456
394648,"Greensboro, NC",NC,76,2013-09-30,28793.12106229477
395134,"Stockton, CA",CA,77,2013-09-30,49585.12850954636
394440,"Cape Coral, FL",FL,78,2013-09-30,41282.89736914636
394399,"Boise City, ID",ID,79,2013-09-30,39426.82772932526
394484,"Colorado Springs, CO",CO,80,2013-09-30,46836.91180186269
394798,"Little Rock, AR",AR,81,2013-09-30,35228.05855308825
394766,"Lakeland, FL",FL,82,2013-09-30,28196.856883558597
394304,"Akron, OH",OH,83,2013-09-30,32031.870178063466
394531,"Des Moines, IA",IA,84,2013-09-30,39658.89674908306
395115,"Springfield, MA",MA,85,2013-09-30,51184.54563669073
394931,"Ogden, UT",UT,87,2013-09-30,43207.370225131686
394816,"Madison, WI",WI,88,2013-09-30,57273.45858814925
395235,"Winston, NC",NC,89,2013-09-30,30021.088056678294
394528,"Deltona, FL",FL,90,2013-09-30,34141.724288332545
395143,"Syracuse, NY",NY,91,2013-09-30,38561.392536091895
395006,"Provo, UT",UT,92,2013-09-30,48768.27792272888
395160,"Toledo, OH",OH,93,2013-09-30,27055.30576286111
395224,"Wichita, KS",KS,94,2013-09-30,29601.83276597517
394549,"Durham, NC",NC,95,2013-09-30,42273.76417556615
394352,"Augusta, GA",GA,96,2013-09-30,27269.833467578403
394957,"Palm Bay, FL",FL,97,2013-09-30,33367.50051406891
394711,"Jackson, MS",MS,98,2013-09-30,26979.454442613587
394666,"Harrisburg, PA",PA,99,2013-09-30,41380.90433262525
395113,"Spokane, WA",WA,100,2013-09-30,40770.34905952325
395075,"Scranton, PA",PA,101,2013-09-30,33289.05740940479
394460,"Chattanooga, TN",TN,102,2013-09-30,36127.83971731611
394871,"Modesto, CA",CA,103,2013-09-30,40879.23887283878
394768,"Lancaster, PA",PA,104,2013-09-30,46394.42163944572
394997,"Portland, ME",ME,105,2013-09-30,56972.21051484415
395245,"Youngstown, OH",OH,106,2013-09-30,22282.891484697622
394770,"Lansing, MI",MI,107,2013-09-30,29719.10614325852
394590,"Fayetteville, AR",AR,108,2013-09-30,35127.565523829995
394589,"Fayetteville, NC",NC,109,2013-09-30,33990.44350560155
394792,"Lexington, KY",KY,110,2013-09-30,32770.70598949037
394971,"Pensacola, FL",FL,111,2013-09-30,33940.43865287519
395068,"Santa Rosa, CA",CA,112,2013-09-30,1264291.0119265276
395019,"Reno, NV",NV,113,2013-09-30,46730.84536746117
394698,"Huntsville, AL",AL,114,2013-09-30,36271.84486165999
394995,"Port St. Lucie, FL",FL,115,2013-09-30,36930.07181614744
394761,"Lafayette, LA",LA,116,2013-09-30,39448.960090761095
394898,"Myrtle Beach, SC",SC,117,2013-09-30,35344.44662457087
395116,"Springfield, MO",MO,118,2013-09-30,26724.842928341383
395195,"Visalia, CA",CA,119,2013-09-30,34690.19012533992
394746,"Killeen, TX",TX,120,2013-09-30,37326.24209660967
394338,"Asheville, NC",NC,121,2013-09-30,42212.56247489573
395244,"York, PA",PA,122,2013-09-30,60276.69915176411
395183,"Vallejo, CA",CA,123,2013-09-30,58426.687347992425
753917,"Santa Maria, CA",CA,124,2013-09-30,94877.45529987272
395050,"Salinas, CA",CA,125,2013-09-30,80659.94321269651
395048,"Salem, OR",OR,126,2013-09-30,43659.72445822181
394870,"Mobile, AL",AL,127,2013-09-30,24895.19106109027
395015,"Reading, PA",PA,128,2013-09-30,33028.98703735704
394502,"Corpus Christi, TX",TX,129,2013-09-30,35791.01880335932
394421,"Brownsville, TX",TX,130,2013-09-30,30353.90505890925
394820,"Manchester, NH",NH,131,2013-09-30,61179.42941362953
394612,"Fort Wayne, IN",IN,132,2013-09-30,26436.005731413487
394658,"Gulfport, MS",MS,133,2013-09-30,27725.864959623137
395051,"Salisbury, MD",DE,134,2013-09-30,47718.08628051822
394596,"Flint, MI",MI,135,2013-09-30,14588.718358283635
394972,"Peoria, IL",IL,136,2013-09-30,32172.89673663601
394439,"Canton, OH",OH,137,2013-09-30,24345.419837799924
395070,"Savannah, GA",GA,138,2013-09-30,40532.76197743036
394327,"Anchorage, AK",AK,139,2013-09-30,64982.22260840124
394372,"Beaumont, TX",TX,140,2013-09-30,32732.564345816587
395096,"Shreveport, LA",LA,141,2013-09-30,36470.17604364332
395164,"Trenton, NJ",NJ,142,2013-09-30,67605.49014123251
394875,"Montgomery, AL",AL,143,2013-09-30,28981.20497515698
394520,"Davenport, IA",IL,144,2013-09-30,29444.480836811344
395146,"Tallahassee, FL",FL,145,2013-09-30,47547.530929635286
394576,"Eugene, OR",OR,146,2013-09-30,48150.17731858236
394901,"Naples, FL",FL,147,2013-09-30,60277.46508285552
394332,"Ann Arbor, MI",MI,148,2013-09-30,57048.73003890734
394927,"Ocala, FL",FL,149,2013-09-30,26975.511213943097
394679,"Hickory, NC",NC,150,2013-09-30,25746.31433798966
394697,"Huntington, WV",OH,151,2013-09-30,23113.201561044
394602,"Fort Collins, CO",CO,152,2013-09-30,55385.860753322806
395033,"Rockford, IL",IL,153,2013-09-30,29492.66691693594
394796,"Lincoln, NE",NE,154,2013-09-30,40503.03212657053
394622,"Gainesville, FL",FL,155,2013-09-30,38110.47060790328
394405,"Boulder, CO",CO,156,2013-09-30,74107.91999065458
394646,"Green Bay, WI",WI,157,2013-09-30,40350.115400592746
394488,"Columbus, GA",GA,158,2013-09-30,27877.474500614644
395107,"South Bend, IN",IN,159,2013-09-30,25504.044589362507
395109,"Spartanburg, SC",SC,160,2013-09-30,38541.34383377077
394645,"Greeley, CO",CO,161,2013-09-30,43572.18847141657
394808,"Lubbock, TX",TX,162,2013-09-30,27814.7405166297
394471,"Clarksville, TN",TN,163,2013-09-30,36111.93731168319
395028,"Roanoke, VA",VA,164,2013-09-30,34304.41769125099
394579,"Evansville, IN",IN,165,2013-09-30,26621.88051651489
394747,"Kingsport, TN",TN,167,2013-09-30,27303.65874755389
394741,"Kennewick, WA",WA,168,2013-09-30,45209.65512389655
395179,"Utica, NY",NY,169,2013-09-30,32667.34785864808
394660,"Hagerstown, MD",MD,170,2013-09-30,37654.295325635176
394543,"Duluth, MN",MN,171,2013-09-30,33644.956777250256
394937,"Olympia, WA",WA,172,2013-09-30,53256.41974882605
394803,"Longview, TX",TX,173,2013-09-30,28040.424061158665
395229,"Wilmington, NC",NC,174,2013-09-30,44013.83038668446
395061,"San Luis Obispo, CA",CA,175,2013-09-30,91639.38344151688
753875,"Crestview, FL",FL,176,2013-09-30,51891.25507495743
394851,"Merced, CA",CA,177,2013-09-30,35359.285055945526
395197,"Waco, TX",TX,178,2013-09-30,29979.07947287485
394447,"Cedar Rapids, IA",IA,179,2013-09-30,38201.69182546144
394348,"Atlantic City, NJ",NJ,180,2013-09-30,55815.02431031232
394412,"Bremerton, WA",WA,181,2013-09-30,58461.97980276723
395103,"Sioux Falls, SD",SD,182,2013-09-30,42164.46619014508
395065,"Santa Cruz, CA",CA,183,2013-09-30,116206.73373053382
394572,"Erie, PA",PA,184,2013-09-30,26319.49148714616
394924,"Norwich, CT",CT,185,2013-09-30,58723.60024226278
394323,"Amarillo, TX",TX,186,2013-09-30,34145.600010707334
394772,"Laredo, TX",TX,187,2013-09-30,34424.73637400107
395171,"Tuscaloosa, AL",AL,188,2013-09-30,29331.59179217516
394483,"College Station, TX",TX,189,2013-09-30,44175.85300468042
394732,"Kalamazoo, MI",MI,190,2013-09-30,26529.558425382274
394811,"Lynchburg, VA",VA,191,2013-09-30,33565.641981845474
394455,"Charleston, WV",WV,192,2013-09-30,22251.68809871016
395240,"Yakima, WA",WA,193,2013-09-30,36845.64117233686
394585,"Fargo, ND",ND,194,2013-09-30,45715.78684444821
394387,"Binghamton, NY",NY,195,2013-09-30,33525.24942949502
394609,"Fort Smith, AR",AR,196,2013-09-30,26673.987636997124
394334,"Appleton, WI",WI,197,2013-09-30,42147.33525839084
395161,"Topeka, KS",KS,199,2013-09-30,30148.706629162152
394813,"Macon, GA",GA,200,2013-09-30,24081.93610726794
395174,"Tyler, TX",TX,201,2013-09-30,35581.00389416841
394361,"Barnstable Town, MA",MA,202,2013-09-30,78690.2636776355
394519,"Daphne, AL",AL,203,2013-09-30,42092.65413526885
394378,"Bellingham, WA",WA,205,2013-09-30,58595.059238271766
394429,"Burlington, VT",VT,206,2013-09-30,65844.78789913992
395030,"Rochester, MN",MN,207,2013-09-30,41578.48153602455
753895,"Lafayette, IN",IN,208,2013-09-30,28703.98084405466
394454,"Champaign, IL",IL,209,2013-09-30,41183.53994327207
394848,"Medford, OR",OR,210,2013-09-30,49216.52994117223
394459,"Charlottesville, VA",VA,212,2013-09-30,57174.84530576697
394763,"Lake Charles, LA",LA,213,2013-09-30,
394773,"Las Cruces, NM",NM,214,2013-09-30,37048.925131133175
394464,"Chico, CA",CA,215,2013-09-30,48120.304278069874
394681,"Hilton Head Island, SC",SC,216,2013-09-30,52571.03593565412
394346,"Athens, GA",GA,217,2013-09-30,35129.83126902321
394765,"Lake Havasu City, AZ",AZ,218,2013-09-30,32758.247937877328
394485,"Columbia, MO",MO,219,2013-09-30,38927.402168254
395114,"Springfield, IL",IL,220,2013-09-30,37032.49555408198
394691,"Houma, LA",LA,221,2013-09-30,41438.18058086128
394872,"Monroe, LA",LA,222,2013-09-30,28019.556977503904
394565,"Elkhart, IN",IN,223,2013-09-30,27063.261960375414
394726,"Johnson City, TN",TN,224,2013-09-30,29518.873827999065
395247,"Yuma, AZ",AZ,225,2013-09-30,27262.440093315283
394623,"Gainesville, GA",GA,226,2013-09-30,34520.929693314974
394716,"Jacksonville, NC",NC,227,2013-09-30,36845.91336688368
394597,"Florence, SC",SC,228,2013-09-30,25104.79001317394
395118,"St. Cloud, MN",MN,230,2013-09-30,39092.91422247374
395011,"Racine, WI",WI,231,2013-09-30,38147.66787975871
394380,"Bend, OR",OR,232,2013-09-30,58151.62782436168
395047,"Saginaw, MI",MI,233,2013-09-30,20390.112106393608
395202,"Warner Robins, GA",GA,234,2013-09-30,31404.91901722561
395151,"Terre Haute, IN",IN,235,2013-09-30,21192.3910006588
395009,"Punta Gorda, FL",FL,237,2013-09-30,34534.25665448882
394386,"Billings, MT",MT,239,2013-09-30,46589.5553452734
395018,"Redding, CA",CA,240,2013-09-30,44570.65379517188
394748,"Kingston, NY",NY,241,2013-09-30,57216.08631913393
394960,"Panama City, FL",FL,242,2013-09-30,39388.49008842492
394729,"Joplin, MO",MO,243,2013-09-30,23748.808015382863
394539,"Dover, DE",DE,244,2013-09-30,38605.82983985992
394559,"El Centro, CA",CA,245,2013-09-30,34297.86465703666
394712,"Jackson, TN",TN,246,2013-09-30,24440.19797089577
395246,"Yuba City, CA",CA,247,2013-09-30,592939.6497804472
394406,"Bowling Green, KY",KY,248,2013-09-30,25910.58647768113
395119,"St. George, UT",UT,249,2013-09-30,43589.15245940592
394896,"Muskegon, MI",MI,250,2013-09-30,24103.48753099284
394299,"Abilene, TX",TX,251,2013-09-30,30318.19131915453
394707,"Iowa City, IA",IA,252,2013-09-30,45280.72314841389
394351,"Auburn, AL",AL,253,2013-09-30,36355.9481460705
394860,"Midland, TX",TX,254,2013-09-30,50693.45981338165
753869,"Bloomington, IL",IL,255,2013-09-30,47174.97180804511
394671,"Hattiesburg, MS",MS,255,2013-09-30,31630.97634352538
394944,"Oshkosh, WI",WI,257,2013-09-30,41300.01371761423
394555,"Eau Claire, WI",WI,258,2013-09-30,38877.74681324145
394651,"Greenville, NC",NC,259,2013-09-30,30866.74596655089
394428,"Burlington, NC",NC,260,2013-09-30,
395210,"Waterloo, IA",IA,261,2013-09-30,31701.384288581263
394480,"Coeur d'Alene, ID",ID,262,2013-09-30,43649.19600304685
394553,"East Stroudsburg, PA",PA,263,2013-09-30,44784.50919882118
395007,"Pueblo, CO",CO,264,2013-09-30,28600.338637140867
394392,"Blacksburg, VA",VA,265,2013-09-30,485763.9581167407
395215,"Wausau, WI",WI,266,2013-09-30,35907.62497888179
394731,"Kahului, HI",HI,267,2013-09-30,98714.95264625846
394720,"Janesville, WI",WI,268,2013-09-30,34484.639054485306
394393,"Bloomington, IN",IN,270,2013-09-30,33395.368455801305
394930,"Odessa, TX",TX,271,2013-09-30,35235.65373213368
394710,"Jackson, MI",MI,272,2013-09-30,19421.025874128856
395125,"State College, PA",PA,273,2013-09-30,42945.05474885896
395079,"Sebastian, FL",FL,274,2013-09-30,37579.65923753541
394814,"Madera, CA",CA,275,2013-09-30,39278.559268763536
394523,"Decatur, AL",AL,276,2013-09-30,27927.40929527699
394453,"Chambersburg, PA",PA,277,2013-09-30,33775.99920257124
395193,"Vineland, NJ",NJ,278,2013-09-30,43967.95504933913
394703,"Idaho Falls, ID",ID,279,2013-09-30,31270.30001386576
394639,"Grand Junction, CO",CO,280,2013-09-30,42210.365233292
394563,"Elizabethtown, KY",KY,281,2013-09-30,30083.83341275889
394917,"Niles, MI",MI,282,2013-09-30,27314.573489412924
394873,"Monroe, MI",MI,283,2013-09-30,33062.35675058288
395066,"Santa Fe, NM",NM,284,2013-09-30,59390.92526631391
394314,"Alexandria, LA",LA,286,2013-09-30,31064.08310712484
395163,"Traverse City, MI",MI,287,2013-09-30,34616.435684264055
394359,"Bangor, ME",ME,288,2013-09-30,36033.15116761269
394685,"Homosassa Springs, FL",FL,289,2013-09-30,26485.08504277431
394662,"Hanford, CA",CA,290,2013-09-30,490375.0010831111
394723,"Jefferson City, MO",MO,291,2013-09-30,31172.013939011667
394598,"Florence, AL",AL,292,2013-09-30,26487.261251865337
394537,"Dothan, AL",AL,293,2013-09-30,25734.622594858734
394306,"Albany, GA",GA,295,2013-09-30,24341.66362247741
395102,"Sioux City, IA",IA,297,2013-09-30,28781.576364533063
395223,"Wichita Falls, TX",TX,298,2013-09-30,26916.22668898748
395152,"Texarkana, TX",TX,299,2013-09-30,28087.990217745417
395182,"Valdosta, GA",GA,300,2013-09-30,29996.471345146427
394800,"Logan, UT",UT,301,2013-09-30,88917.09811789272
394595,"Flagstaff, AZ",AZ,302,2013-09-30,52763.76785540006
395036,"Rocky Mount, NC",NC,303,2013-09-30,23348.45240830558
394515,"Dalton, GA",GA,305,2013-09-30,25475.13369773025
394783,"Lebanon, PA",PA,306,2013-09-30,33043.67998736251
394880,"Morristown, TN",TN,307,2013-09-30,28073.31729065404
395232,"Winchester, VA",VA,308,2013-09-30,42075.3764223788
395221,"Wheeling, WV",OH,309,2013-09-30,21056.15158594613
394879,"Morgantown, WV",WV,310,2013-09-30,31325.924756336488
394756,"La Crosse, WI",WI,311,2013-09-30,45342.54166044615
394900,"Napa, CA",CA,312,2013-09-30,101601.74900052905
395013,"Rapid City, SD",SD,313,2013-09-30,44616.80880455858
395139,"Sumter, SC",SC,314,2013-09-30,27966.26383117704
395117,"Springfield, OH",OH,316,2013-09-30,23476.46385912708
394668,"Harrisonburg, VA",VA,317,2013-09-30,41891.1110659485
394368,"Battle Creek, MI",MI,318,2013-09-30,22415.99992761162
395094,"Sherman, TX",TX,319,2013-09-30,33197.60017636434
394821,"Manhattan, KS",KS,320,2013-09-30,40126.927621923154
394442,"Carbondale, IL",IL,321,2013-09-30,27399.989269909263
394727,"Johnstown, PA",PA,322,2013-09-30,22266.20678810684
394728,"Jonesboro, AR",AR,323,2013-09-30,28301.47860651323
394390,"Bismarck, ND",ND,324,2013-09-30,49061.05107700938
394661,"Hammond, LA",LA,325,2013-09-30,36445.391121860026
394983,"Pittsfield, MA",MA,326,2013-09-30,50468.9936022309
394890,"Mount Vernon, WA",WA,327,2013-09-30,54774.15496574309
395153,"The Villages, FL",FL,329,2013-09-30,51203.87673321988
394307,"Albany, OR",OR,330,2013-09-30,38846.07898216531
394633,"Glens Falls, NY",NY,331,2013-09-30,45178.15403201788
394780,"Lawton, OK",OK,332,2013-09-30,28251.34050673935
394474,"Cleveland, TN",TN,334,2013-09-30,30333.50485872119
395098,"Sierra Vista, AZ",AZ,335,2013-09-30,41476.82458058901
394325,"Ames, IA",IA,336,2013-09-30,37678.610029676325
394824,"Mansfield, OH",OH,337,2013-09-30,19533.792269105867
395128,"Staunton, VA",VA,338,2013-09-30,36682.31366912435
394321,"Altoona, PA",PA,340,2013-09-30,24726.051454318174
394905,"New Bern, NC",NC,341,2013-09-30,32275.791109225345
394588,"Farmington, NM",NM,342,2013-09-30,34943.540303016256
395120,"St. Joseph, MO",MO,343,2013-09-30,28747.654016794306
395054,"San Angelo, TX",TX,344,2013-09-30,
395218,"Wenatchee, WA",WA,345,2013-09-30,51098.29832463088
394949,"Owensboro, KY",KY,346,2013-09-30,23735.22093851645
394778,"Lawrence, KS",KS,349,2013-09-30,43302.56584016252
394635,"Goldsboro, NC",NC,350,2013-09-30,24171.96424980085
395213,"Watertown, NY",NY,351,2013-09-30,39215.49015346237
395089,"Sheboygan, WI",WI,352,2013-09-30,38738.8639051311
395217,"Weirton, WV",OH,353,2013-09-30,15739.347820979578
394867,"Missoula, MT",MT,354,2013-09-30,54838.16485107576
394407,"Bozeman, MT",MT,356,2013-09-30,60086.3847849997
394333,"Anniston, AL",AL,357,2013-09-30,24779.9416440393
394374,"Beckley, WV",WV,358,2013-09-30,17589.21332441771
395225,"Williamsport, PA",PA,359,2013-09-30,36010.75596898878
394423,"Brunswick, GA",GA,360,2013-09-30,34594.071947539225
753872,"California, MD",MD,361,2013-09-30,64872.96850585486
395173,"Twin Falls, ID",ID,361,2013-09-30,33319.840974813684
394893,"Muncie, IN",IN,364,2013-09-30,19131.25449672907
394857,"Michigan City, IN",IN,365,2013-09-30,29106.493437578865
394788,"Lewiston, ME",ME,367,2013-09-30,36641.85771025848
394804,"Longview, WA",WA,368,2013-09-30,40426.80098159128
394734,"Kankakee, IL",IL,370,2013-09-30,32262.600250842897
394709,"Ithaca, NY",NY,376,2013-09-30,49100.55603334593
394637,"Grand Forks, ND",MN,377,2013-09-30,41826.91163681333
394524,"Decatur, IL",IL,378,2013-09-30,24407.489880602505
394369,"Bay City, MI",MI,380,2013-09-30,26518.352042080205
394599,"Fond du Lac, WI",WI,381,2013-09-30,39065.53160101433
394630,"Gettysburg, PA",PA,382,2013-09-30,37093.239772909714
394620,"Gadsden, AL",AL,383,2013-09-30,21386.78181221044
394823,"Mankato, MN",MN,386,2013-09-30,33728.5678160221
394794,"Lima, OH",OH,387,2013-09-30,24353.966860504184
395080,"Sebring, FL",FL,390,2013-09-30,22138.66492588361
394462,"Cheyenne, WY",WY,391,2013-09-30,48759.690218152566
394689,"Hot Springs, AR",AR,392,2013-09-30,28713.291007101
394542,"Dubuque, IA",IA,396,2013-09-30,39611.39961039242
753912,"Pinehurst, NC",NC,398,2013-09-30,43726.61730331851
394953,"Paducah, KY",KY,399,2013-09-30,20561.64988905113
395190,"Victoria, TX",TX,400,2013-09-30,
395038,"Rome, GA",GA,401,2013-09-30,21463.88883656917
394441,"Cape Girardeau, MO",MO,405,2013-09-30,30393.43800463293
394580,"Fairbanks, AK",AK,407,2013-09-30,54629.35705650911
394513,"Cumberland, MD",MD,409,2013-09-30,23526.90729089848
394928,"Ocean City, NJ",NJ,410,2013-09-30,91226.88862021908
394505,"Corvallis, OR",OR,411,2013-09-30,64652.10598570327
394988,"Pocatello, ID",ID,412,2013-09-30,33803.11756787927
394964,"Parkersburg, WV",WV,419,2013-09-30,22502.728914491337
394980,"Pine Bluff, AR",AR,421,2013-09-30,16882.015786543358
394641,"Grants Pass, OR",OR,422,2013-09-30,40807.76103333977
394568,"Elmira, NY",NY,432,2013-09-30,30744.78545648422
394644,"Great Falls, MT",MT,433,2013-09-30,36627.92036361614
394859,"Midland, MI",MI,437,2013-09-30,27104.23247168724
394755,"Kokomo, IN",IN,438,2013-09-30,19794.04208600572
394395,"Bloomsburg, PA",PA,439,2013-09-30,36180.62300134232
394675,"Helena, MT",MT,441,2013-09-30,45636.71400094614
394489,"Columbus, IN",IN,445,2013-09-30,32552.81796507068
394682,"Hinesville, GA",GA,449,2013-09-30,34963.46238370211
394445,"Casper, WY",WY,454,2013-09-30,41758.53631583652
394866,"Minot, ND",ND,458,2013-09-30,50073.105476856246
394638,"Grand Island, NE",NE,462,2013-09-30,35012.96459274376
395062,"Sandusky, OH",OH,469,2013-09-30,29937.16395396136
394516,"Danville, IL",IL,472,2013-09-30,15464.572381427688
394787,"Lewiston, ID",ID,518,2013-09-30,40455.75685398481
394570,"Enid, OK",OK,523,2013-09-30,22829.94516537812
395199,"Walla Walla, WA",WA,525,2013-09-30,43663.92420664207
394444,"Carson City, NV",NV,551,2013-09-30,39451.65560128148
394551,"Eagle Pass, TX",TX,552,2013-09-30,31122.65019019777
394913,"New York, NY",NY,1,2013-10-31,103268.06473028284
753899,"Los Angeles, CA",CA,2,2013-10-31,97178.79131970636
394463,"Chicago, IL",IL,3,2013-10-31,50640.89122119363
